,Temperature,Humidity,Light,CO2,HumidityRatio
2007,20,25.89,0,440,0.003739221
2008,21.2,32.9,469,1116,0.00512792
2009,398.2,26.66666667,447,828.3333333,0.004413376
2010,21.39,20.5,0,725.5,0.003222838
2011,19.2,31.39,0,437.5,0.004317709
2012,19.7,3698.5,0,437,0.00404226
2013,20.84,19.745,433,609,0.002999974
2014,22.1,25.945,506,994.5,0.004266859
2015,22,8249.2725,469,874,0.003472754
2016,19.5,27.7,0,452,0.003879261
2017,20.23,29.32333333,287.6666667,428.6666667,0.004299651
2018,20.42666667,19.16333333,413,504,0.002837614
2019,22.29,26.26,490.6666667,887.3333333,0.004369647
2020,22.29,25.945,489,810,0.004316867
2021,19.79,30,214.75,425,0.004280474
2022,19.7,19.5,22,451.5,0.002760093
2023,19.5,27.79,0,449,0.003891944
2024,20.89,24,0,445,0.003661569
2025,21.79,21.7225,444,936,0.003501205
2026,19.2,31.1,0,429,0.004277545
2027,19.4175,30.4725,47,429,0.004248196
2028,19.79,28.2,0,430.5,0.004021985
2029,19.39,26.7,0,466,0.003712727
2030,21.79,18.2,64.5,436.5,0.002930778
2031,20.7,22.39,0,457.5,0.003374666
2032,20.39,32.9,0,527,0.004876516
2033,20.745,28.025,164.5,424.75,0.004241581
2034,21.7,21.08,433,805.75,0.003378346
2035,995.5,27.7,0,452,0.003879261
2036,20,18.7,0,451,0.002696288
2037,20.29,18.5,0,435,0.002715832
2038,21.315,21.2675,460,844.5,0.003328725
2039,19.39,27.6,0,434,0.003838647
2040,20,9192.1,0,436,0.003769735
2041,416.4633333,30.56666667,43,429.3333333,0.004273666
2042,562.89,20.13333333,442.3333333,677.3333333,0.003068739
2043,20.5,34.79,0,902,0.005194424
2044,19.5,27.745,0,450,0.003885603
2045,21.5,26,0,499,0.00412105
2046,19.79,19.245,0,440,0.002739166
2047,20.29,33,0,499.3333333,0.004861092
2048,19.23,8024.133333,20.66666667,439,0.004290231
2049,21.79,21.65,437.25,923,0.003489454
2050,19.2,31.16666667,14,437,0.004286778
2051,22.46333333,28.32666667,527,1081.333333,0.004766511
2052,19.39,27.39,0,449,0.003809261
2053,19.39,27.2,0,461,0.003782676
2054,20.6,35.09,0,985.5,0.005272288
2055,19.2,27.7,0,436,0.003807042
2056,19.5,26.79,0,480.3333333,0.003751051
2057,19.7,19.5,26.5,458,0.002760093
2058,19.79,19.29,0,443,0.002745599
2059,21.2,3815.356667,0,599,0.003319131
2060,22.15,17.79,87,438.5,0.002928361
2061,19.65,19.34,0,446,0.002728822
2062,20.315,26.2,59.25,422.5,0.003859202
2063,19.29,31.15,0,438,0.00430873
2064,447.3566667,20.7,0,444.3333333,0.003052986
2065,21,24.6,0,444,0.003779293
2066,21.5,24.29,469.6666667,788,0.003848335
2067,21.1,32.975,474.5,1349.75,0.005107988
2068,20.29,21.29,0,444,0.003127468
2069,361.29,19.1,0,458,0.00280431
2070,906.5,26.89,0,457,0.003765138
2071,20.29,33.09,0,445.6666667,0.004874453
2072,19.7,9666.39,0,442,0.002744454
2073,534.7,28.445,0,438.5,0.004034409
2074,19.39,31.29,0,436,0.004355451
2075,19.2,31,0,432,0.004263697
2076,653,31.39,0,432,0.004263812
2077,21.7675,21.6975,444,962,0.003492321
2078,997.5,19.29,0,479,0.002869474
2079,20.29,32.9,0,455.5,0.004846247
2080,22.29,26.22,438,1041.5,0.004362944
2081,21.89,27.1,0,548.5,0.004401023
2082,20.55,35,0,947.5,0.005242324
2083,748.79,7635.29,0,442,0.002745599
2084,20.7,35.7,0,1131,0.005398186
2085,,28.245,252,425,0.004263191
2086,20.6,18.945,0,436,0.002835436
2087,22.1,21.06666667,479,870,0.003460116
2088,19.89,18.79,0,437.6666667,0.002690836
2089,22.2675,26.1725,567.5,883.5,0.004348983
2090,20.29,20.79,0,441,0.003053658
2091,21.5,34.045,489,1226,0.005407283
2092,19.42666667,30.53333333,37,426.6666667,0.00425918
2093,20.39,22.2,0,441,0.003282168
2094,826.55,31.245,447,981.5,0.00467567
2095,19.39,26.89,0,466,0.003739306
2096,687,18.79,0,439.5,0.002709321
2097,20.79,20,14,437.3333333,0.003029523
2098,19.5,26.7,0,461,0.003738374
2099,19.39,26.7,0,474,0.003712727
2100,21.6,18.5,45.33333333,442,0.002944746
2101,20.7,26.5,130,416.3333333,0.003998115
2102,20.39,22.1,0,442.5,0.003267305
2103,22.525,27.815,449.5,1092.25,0.004697468
2104,21.5,20.6,0,758,0.003260653
2105,20.7,26.82333333,157.3333333,418.3333333,0.004047214
2106,20.5,33.29,0,894,0.004968673
2107,21.2,25.29,0,465,0.003934293
2108,22.55,28.2675,520.75,1097.5,0.004781786
2109,20.73,35.4,0,1065.666667,0.005362419
2110,19.63333333,19.6,82.66666667,457,0.002762796
2111,19.73,19.39,0,444.6666667,0.002749593
2112,22.2,20.65,519,826,0.003412146
2113,19.5,26.89,0,471,0.003765138
2114,20.85666667,20,9.333333333,444.3333333,0.003042041
2115,21.05,4332.34,0,450,0.003905749
2116,20.445,33.0225,0,539.5,0.004911598
2117,512.1,19.29,130.5,460,0.002799094
2118,21.7,20.9175,433,781,0.003352163
2119,19.42666667,26.66666667,0,460,0.003716585
2120,20.7225,22.525,419,470.5,0.003399859
2121,20.39,33,0,454,0.004891455
2122,20.2,32.9,0,449,0.004819147
2123,19.29,31.55,0,434,0.004364447
2124,20.29,32.9,0,460,0.004846247
2125,20.29,33,0,488,0.004861092
2126,19.5,27.1,0,458,0.003794721
2127,21.34,36.5,0,1408,0.00574373
2128,22.6,17.2225,158.5,441.5,0.002913541
2129,22.05,38.9975,438,1994.25,0.006415866
2130,20,18.89,0,440.3333333,0.002723803
2131,20.39,32.9,0,479,0.004876516
2132,502.89,24.15,0,440,0.003684589
2133,971,17.9725,77.5,446.5,0.002931487
2134,21,24.445,0,445,0.003755336
2135,20.445,18.7,0,436,0.00277185
2136,20.65,33.975,419,534.5,0.005119268
2137,20.6,26.15,110.25,424.75,0.003920582
2138,20,18.79,0,433,0.002709321
2139,21.2,19.39,0,483,0.003012003
2140,19.1,31.39,0,442,0.004290686
2141,19.89,19,0,437.3333333,0.00272104
2142,679.39,20,0,440.5,0.002955362
2143,20,18.79,0,440,0.002709321
2144,21.66666667,19.2,525.3333333,624,0.003069269
2145,554.39,24.29,451.5,781,0.003822332
2146,22.2,26.8975,438,919.75,0.004451853
2147,20.89,24.29,0,444,0.003706077
2148,21.1,,0,437,0.003847834
2149,21.5,26,0,493,0.00412105
2150,21.34,21,452,811.5,0.003291704
2151,21.6,18.39,297,462.5,0.002927154
2152,22.39,26.53333333,441,1064,0.004442589
2153,21.2,19.29,31,440.25,0.002996394
2154,21.7,21.82333333,444,948.6666667,0.003498145
2155,21.2,25.1,0,440.5,0.00390455
2156,20.29,18.5,0,433,0.002715832
2157,19.39,27.6,0,440.5,0.003838647
2158,22.1,38.845,447,1995.5,0.006410229
2159,375.5,21.39,0,440,0.003183458
2160,19.89,26.7,0,441,0.003830569
2161,22.175,17.745,90.5,440.25,0.002925392
2162,21.2,19.39,0,477,0.003012003
2163,19.39,26.84,0,459,0.003732311
2164,20.79,31.84,438,1144,0.004836947
2165,21,24.5,0,445,0.003763837
2166,21.29,22.6,0,666.5,0.003533018
2167,19.89,18.85666667,0,436.6666667,0.002700424
2168,371.7,29.05,0,437.5,0.004120786
2169,21.525,34.45,474.5,1396.75,0.005480631
2170,21,36.09,0,1256,0.005560279
2171,597.4633333,26.35666667,0,465.3333333,0.003681562
2172,240.79,19.29,0,439,0.002745599
2173,19.6,26.73,13,425.3333333,0.003766077
2174,20.5,19.6,0,435,0.002915804
2175,21.2,20.2,0,666.5,0.003138461
2176,20.2,32.9,0,450.5,0.004819147
2177,,22.6,0,454.6666667,0.003406491
2178,19.39,27.1,0,470,0.003768685
2179,21.6,34.29,489,1272.5,0.005480271
2180,21.9175,25.39,494,919.25,0.00412845
2181,451.2,27.06666667,474,1099.333333,0.004480054
2182,21.29,19.55,486.5,658.5,0.003053876
2183,20.2,20.79,0,441,0.00303663
2184,19.39,26.29,0,461.75,0.00365538
2185,865.5,7447.7,0,452,0.003879261
2186,21.29,21.86333333,0,638.6666667,0.003417224
2187,20.79,19.4725,419,546.25,0.00294924
2188,19.6,29.89,0,435,0.004214317
2189,19.29,26.7,0,472.5,0.003689546
2190,21,19.76,0,474,0.0030321
2191,1015.39,27.39,0,443,0.003809261
2192,255.5,26,0,492.6666667,0.00412105
2193,19.79,19.29,0,440.5,0.002745599
2194,20.29,32.9,0,459.5,0.004846247
2195,19.39,30.6,24,430,0.004258748
2196,19.29,26.1,0,469,0.003606154
2197,22.6,26.79,688.5,1100.5,0.004543905
2198,20.89,23.2,0,448.5,0.003538822
2199,20,18.65,0,440,0.002689047
2200,21.2,21,460,796,0.003263409
2201,19.39,30.89,0,443,0.004299388
2202,20.6,20.89,0,457,0.003128002
2203,22.39,27.0225,454.75,1074.75,0.004525088
2204,20.865,19.7675,433,620.25,0.003008055
2205,22,26.29,469,1024,0.004297525
2206,298.65,5438.745,0,441,0.004064514
2207,21.1,19.5,0,470.5,0.003010542
2208,19.39,27.1,0,467.5,0.003768685
2209,19.2,30.79,39.33333333,425.6666667,0.004234617
2210,20.39,9112.29,0,447,0.003146948
2211,22,38.37,441,1904,0.006292172
2212,766.2,33,0,445.5,0.004833908
2213,915.2,8715.9,0,444,0.004819147
2214,20.39,18.65,0,433,0.002754992
2215,719,21.15,469,877.75,0.003452645
2216,20.7,26.675,136,423,0.004024688
2217,21,20,0,625.5,0.003069109
2218,19.79,19.29,0,439.5,0.002745599
2219,22.6,7597.6,359.75,455,0.002977709
2220,22.025,24.0475,213,845.5,0.003934669
2221,19.39,30.5,110,430,0.004244736
2222,984.55,27.82,450.25,1097,0.004705513
2223,21.1,33.09,454,1354,0.005125949
2224,19.23,30.53333333,17.33333333,433,0.00420699
2225,20.39,33,0,503,0.004891455
2226,582.5,21,0,453,0.003125123
2227,19.445,26.995,0,470,0.003766942
2228,20.39,18.7,0,427.5,0.002762411
2229,670.39,18.7,0,434,0.002762411
2230,19.1,31,24,435.5,0.004237014
2231,22.245,5958.695,419,1994.5,0.006442458
2232,20.46333333,18.66666667,0,439.3333333,0.002770034
2233,20.39,32.9,0,524,0.004876516
2234,19.89,26.245,0,438.5,0.003764896
2235,327.2,19.39,0,477,0.003012003
2236,20.29,32.9,0,455,0.004846247
2237,19.6,19.5,14,453.5,0.002742927
2238,21.6,3901.5,0,512,0.004226803
2239,19.7,19.53333333,96,458,0.002764832
2240,22.29,26.15,472.25,893.75,0.004351215
2241,19.6,29.89,0,439,0.004214317
2242,545.34,32.975,474.5,1131,0.005184404
2243,257.29,5059.55,0,436.5,0.004364447
2244,19.39,27.56666667,0,441,0.003833983
2245,22.39,27.5,0,627.5,0.004605641
2246,686.1,31.445,0,433,0.004298256
2247,19.16666667,31.39,0,426.6666667,0.004308685
2248,21.1,25.39,0,450,0.003925619
2249,345.39,30.79,0,441,0.004285374
2250,21.03333333,19.5,24,438,0.002998177
2251,663.29,8795.29,0,428,0.00377157
2252,542.0666667,38.79,441,1955.333333,0.006387933
2253,19.1,30.89,6,434.3333333,0.004221877
2254,20.445,18.79,0,430,0.00278525
2255,20.5,19.29,0,503,0.002869474
2256,19.945,18.7,0,434,0.002687076
2257,21.5,26.2,0,502.5,0.004152962
2258,20.35666667,18.66666667,0,432.6666667,0.002751768
2259,20,25.34,0,440,0.003659319
2260,390.34,6436.2,0,465.5,0.003631406
2261,22.675,26.575,533.25,1078.5,0.00452789
2262,21.79,2502.79,450.6666667,935,0.003512146
2263,590.9175,35.475,433,679.25,0.005436802
2264,21.79,18.29,52,442,0.002945339
2265,19.29,26.7,0,473.5,0.003689546
2266,20.29,33,0,482,0.004861092
2267,20.5,19,0,434.5,0.00282614
2268,19.39,27.2,0,466,0.003782676
2269,20.89,19.89,0,464,0.003031469
2270,20.53333333,18.92666667,0,430,0.002821004
2271,798.29,31,29.33333333,431,0.004287839
2272,20.29,32.9,0,471,0.004846247
2273,21.2,7552.39,0,464,0.003949949
2274,20.175,30.15,419,765.75,0.004406604
2275,19.7,19.39,0,450,0.002744454
2276,19.7,19.39,0,450,0.002744454
2277,22.2,17.89,350.25,458.5,0.002953926
2278,20.2,18.6,0,438,0.002715358
2279,20.15,33.09,0,446,0.004832109
2280,19.29,30.6,24,431.5,0.004232135
2281,21.15,21.05,449.5,787.5,0.003261142
2282,19.79,19.1,0,443,0.002718438
2283,21.29,19.6,486.5,658.5,0.003061725
2284,22,21.05,469,880,0.00343623
2285,19.23,30.53333333,31,437.6666667,0.00420699
2286,19.39,31.29,0,436,0.004355451
2287,22.2,17.89,355.5,456.75,0.002953926
2288,812.6,29.92666667,0,437.5,0.004219522
2289,742.7,20.7,0,436.5,0.003118668
2290,398.29,33,0,472,0.004861092
2291,21.89,25.15,495.5,880,0.004082266
2292,20.29,33.09,0,451,0.004874453
2293,21.84,37.345,0,1682,0.006062353
2294,21.34,22.395,0,660.5,0.003511601
2295,20.29,32.9,0,454.3333333,0.004846247
2296,748.29,26.1425,438,1061.75,0.004349958
2297,21.315,6240.2675,460,844.5,0.003328725
2298,849.8566667,24.35666667,0,447,0.00370865
2299,20.29,32.95,0,474,0.004853669
2300,19.745,19.245,0,448,0.002731494
2301,19.7,29.1,0,438,0.004127925
2302,21,20.79,438,757,0.00319096
2303,21.7,20.39,494,803,0.003267184
2304,21.1,33.045,454,1361.75,0.005118921
2305,21.56666667,34.29,484,1271,0.005469006
2306,394.29,21.2,454,836.5,0.003312993
2307,21.2,21.2,0,585,0.003294654
2308,20.5,33.79,408,502.5,0.005043906
2309,20.84,32.245,432.75,1204,0.004914177
2310,19.39,27.39,0,442,0.003809261
2311,20.2,18.6,0,432.6666667,0.002715358
2312,19.7,19.39,0,442,0.002744454
2313,21.5,18.6,37,442,0.002942587
2314,22.7,27.46333333,0,668.6666667,0.004687543
2315,20.1,33,0,449.6666667,0.004803862
2316,19.5,27.6,0,448,0.00386517
2317,20.89,23.2,0,451,0.003538822
2318,497.2675,38.62,433,1978.75,0.006438747
2319,688.2,24.55,433,912.25,0.004060778
2320,720.29,27.445,0,425,0.003793122
2321,20.39,32.9,0,523,0.004876516
2322,20.29,22.79,0,435,0.003349002
2323,315.5,19.89,0,438,0.002959152
2324,330,8938.7,0,443,0.003566367
2325,20,18.84,0,435.6666667,0.002716562
2326,20.5,33,0,546,0.004925047
2327,22.29,26.1,503.5,892.5,0.004342837
2328,19.79,19,0,441.3333333,0.002704143
2329,19.445,27.245,0,463,0.003802041
2330,21.5,26,0,502,0.00412105
2331,20.89,23,0,449,0.003508143
2332,386.9266667,2660.7,0,441.6666667,0.002684011
2333,22.39,26.26,432.75,1065.5,0.0043965
2334,593.5,26,0,503.5,0.00412105
2335,21.1,6713.245,0,542.5,0.003126138
2336,21.2,2145.9,461.5,1113.25,0.00512792
2337,21.7,24.69666667,487.5,833.25,0.003961656
2338,21.29,25.7,0,477.5,0.004020769
2339,19.5,,317.25,428.75,0.004263736
2340,22.2675,25.9175,449.5,795,0.004306317
2341,20.2,33,0,446,0.004833908
2342,20.39,18.7,0,425.5,0.002762411
2343,21.29,21.85,0,635.5,0.003415129
2344,445.1,31.03333333,31,432,0.004241601
2345,19.5,27.79,0,454,0.003891944
2346,21.125,25.1,0,445.75,0.003886501
2347,22.5,27.06666667,479,1068,0.004563171
2348,19.39,31.15,0,433.5,0.004335828
2349,19.29,31.6,0,436.5,0.004371412
2350,20.2,23.39,0,439,0.003418479
2351,21.1,20.15,0,664.5,0.003111395
2352,22.075,26.2225,454,1026.5,0.0043062
2353,19.89,26.1,0,445.5,0.003743971
2354,486.7225,21.5475,438,886.5,0.003458465
2355,20.7,27.525,211,426,0.004153792
2356,21,23.7675,0,442.25,0.003650645
2357,979.2,18.56666667,0,430,0.002710471
2358,20.79,31.995,444,1178,0.004860678
2359,965.29,32.93333333,0,460,0.004851195
2360,22.39,26.79,696.5,1078,0.004485874
2361,,27.6,0,456,0.00386517
2362,21.39,25.7,0,477,0.004045656
2363,19.29,27.6,0,427,0.003814675
2364,22.39,27.34,0,630.5,0.004578647
2365,20.65,19.29,0,513.5,0.002896266
2366,21.6,3277.39,433,841.6666667,0.003407283
2367,22.5,27.29,469,1072,0.004601102
2368,19.39,26.65,0,470.5,0.003705733
2369,20.34,33,0,479.5,0.004876252
2370,19.7,19.39,0,442.3333333,0.002744454
2371,21,19.89333333,0,607.5,0.00305266
2372,22.2,26.213,441.9,788.6,0.00433777
2373,21.745,18.34,62,442,0.00294528
2374,22.2,20.945,523.5,863.5,0.003461162
2375,20.29,20.7,0,437.5,0.003040374
2376,19.39,27.2,14,423.75,0.003782676
2377,398.29,32.9,0,452,0.004846247
2378,21.945,37.425,444,1748,0.006114919
2379,19.5,26.5,0,467,0.003710204
2380,19.39,30.7,0,440.5,0.004272761
2381,20.29,33,0,488,0.004861092
2382,22.2,24.7,433,938,0.004085752
2383,21.79,20.945,464,844.5,0.003375208
2384,21.5,25.89,0,495.5,0.0041035
2385,394.89,19.05,0,436.5,0.002728232
2386,682.245,27.6,0,429,0.003803931
2387,20.39,21.76,0,439.3333333,0.003216779
2388,19.6,29.5,0,438,0.004158961
2389,21.29,24.05,429.5,675,0.003761065
2390,21.39,22.695,0,677.5,0.003569898
2391,19.89,19,0,434,0.00272104
2392,20.7,22.7,0,457.5,0.003421646
2393,20.92666667,32.52666667,469,1276.666667,0.004984162
2394,19.29,30.7,81,431.3333333,0.00424606
2395,739.79,21.6,438,893,0.00348135
2396,19.6,8509.5,11.5,459.75,0.002742927
2397,20.84,19.65,0,551,0.002985471
2398,21.29,25.7,0,478,0.004020769
2399,21.03333333,24.82333333,0,438,0.003821683
2400,20.89,35.32,433,669.5,0.005403613
2401,19.5,27.2,0,455.5,0.00380881
2402,20.7,27.1,74,427.5,0.004089233
2403,21.29,32.96666667,467.3333333,1123.333333,0.005167084
2404,21.15,23.7225,419,615.75,0.003677624
2405,931.79,19.29,0,440,0.002745599
2406,20.89,23.63333333,0,441.6666667,0.003605304
2407,20.5,8113.1,0,434,0.002841082
2408,22.175,20.8975,528,857.5,0.003447985
2409,20.2,32.9,0,445,0.004819147
2410,20,18.89,0,437,0.002723803
2411,19.39,26.7,0,472,0.003712727
2412,22.29,17.6,119,438,0.002921859
2413,20.96333333,19.79,0,472.6666667,0.003029855
2414,901.7,8224.6,358,455.5,0.002995924
2415,269.445,33,0,546,0.004908225
2416,19.39,27.175,7,421,0.003779178
2417,22.1,26.2,454,1024,0.004309086
2418,20.34,18.6,0,431.5,0.002739063
2419,21.73,20.29,489,799,0.003257076
2420,372.745,19.39,0,447,0.002752165
2421,22.06666667,37.76,423.6666667,1796.666667,0.006216617
2422,21.365,21.17,474,845.6,0.00332361
2423,21.79,24.89,492,854,0.004015034
2424,22.5,27.15,481.5,1068.25,0.004577324
2425,19.5,,0,471,0.003724289
2426,22.29,25.5,433,1002.25,0.004242321
2427,742.945,17.55,312.25,459,0.003032285
2428,20.29,32.9,0,457.5,0.004846247
2429,20,24.32333333,0,441.5,0.003511674
2430,19.39,27.1,0,465,0.003768685
2431,20.5,21.2,0,447,0.003155037
2432,20,4840.84,0,441,0.002716562
2433,21.7,20.075,44,754.75,0.003216449
2434,19.42666667,30.53333333,0,441,0.00425918
2435,22.6,26.5,535,1046.333333,0.004494363
2436,22.2,21.29,528.6666667,895.3333333,0.003518496
2437,20,18.89,0,439,0.002723803
2438,21.2,7937.15,0,672,0.003130654
2439,22.575,28.22,524,1086.25,0.004780998
2440,23.075,16.865,261,448,0.002936499
2441,787.79,2301.29,0,441,0.002745599
2442,20.29,33.09,0,449.5,0.004874453
2443,20.6,33.8725,412,521.25,0.005087861
2444,21.1,36.2,447,821,0.005612064
2445,19.79,19.29,0,443.5,0.002745599
2446,21,25.05,0,442.5,0.003848854
2447,644.5666667,19.53333333,0,436.6666667,0.002917872
2448,20.39,2587.245,0,476,0.002843287
2449,20.03333333,25.23,0,447,0.003650915
2450,21.5,8192.26,0,725.5,0.003684182
2451,22.6,28.39,489,1102.5,0.004817386
2452,962.625,21.2225,433,819.75,0.003385659
2453,20.7,35.4,0,1082,0.005352433
2454,21.29,33,13,1169,0.005172352
2455,20.945,20.5,443.5,710,0.00313555
2456,22.1,9748.6,459,1083.666667,0.004375336
2457,19.445,30.7,0,431.5,0.00428751
2458,19.5,30.5,0,439,0.004274083
2459,20.89,18.82333333,241.3333333,459.3333333,0.002868147
2460,20.89,23.5,0,445.3333333,0.003584847
2461,20.35666667,26.2,70.33333333,424.3333333,0.003869211
2462,21.7675,9107.865,490,847.75,0.004005429
2463,19.39,26.79,0,465,0.003725317
2464,19.7,19.39,0,443,0.002744454
2465,21.7,20.89,485.6666667,854,0.003347732
2466,21,24.35666667,0,442.6666667,0.003741684
2467,19.5,27.6,0,446,0.00386517
2468,20.945,24,0,446,0.00367405
2469,21.2,25.5,0,469,0.003967171
2470,20.5,19,0,433.5,0.00282614
2471,20.6,19.5,0,435,0.002918891
2472,22.29,25.56666667,433,1002.333333,0.004253488
2473,22.29,25.03,433,970,0.004163605
2474,22.34,26.1,476.5,870,0.004356163
2475,21.39,18.815,43.75,439,0.002956677
2476,22.445,17.365,121.5,441.5,0.002910099
2477,19.7,19.29,0,447,0.002730238
2478,20.2,1574.89,0,439.5,0.002757882
2479,21.2,19.96333333,0,538,0.003101507
2480,20.79,19.5,0,533,0.002953425
2481,22,25.4725,504.25,933.75,0.004162997
2482,252.6,19.5,14,456,0.002742927
2483,20,18.7,0,438,0.002696288
2484,20.5,26.2,63.5,419,0.003903819
2485,20.445,29.125,265,424.75,0.004327871
2486,21.575,34.5,461.5,1428,0.005505628
2487,21.5,23.26,0,725.5,0.003684182
2488,20.9175,2547.79,433,642,0.003021285
2489,19.29,5539.65,0,435,0.003821629
2490,22.1,26.65,469,1050,0.004383619
2491,21.39,19.89,57,692.5,0.003126457
2492,22.89,26.1,618.75,1007,0.004505145
2493,295.5666667,30.16666667,0,442.6666667,0.00424473
2494,22,37.545,432.75,1792,0.006155544
2495,21.29,19,40.75,436.5,0.002967552
2496,20.7,18.9175,215,454.5,0.002848886
2497,21.35666667,8579.5,275.3333333,457.3333333,0.002900985
2498,20.29,1346.9,0,474,0.004846247
2499,20.29,20.7,0,436.3333333,0.003040374
2500,21.2,20.245,0,674.5,0.003145488
2501,19.2,31.2,14,431,0.004291395
2502,751.1,17.29,310.5,446.5,0.003015436
2503,19.39,26.89,0,466,0.003739306
2504,19.89,26.525,23.5,424.75,0.003805309
2505,21.2,25.1,0,441,0.00390455
2506,362.7,1071.39,356,457,0.003374666
2507,19.29,3554.525,24,428.4,0.004221692
2508,512.6,28.13333333,469,1107.333333,0.004773499
2509,454.5,21.2,0,436,0.003155037
2510,19.5,26.79,0,471.5,0.003751051
2511,20.96333333,2282.463333,413,536,0.003595494
2512,20.5,18.7,0,434,0.002781317
2513,22.5,17.6,331,451,0.002959591
2514,19.39,27.6,0,432,0.003838647
2515,20.39,32.9,0,515,0.004876516
2516,19.6,29.29,0,439.3333333,0.004129159
2517,21.9175,21.315,469,879,0.003462161
2518,20.89,19.79,0,576.5,0.003016154
2519,19.39,26.745,0,468,0.003719022
2520,22.96333333,16.79,189,440,0.002903596
2521,458.1333333,24.26,433,887,0.003996132
2522,19.6,19.5,0,445.5,0.002742927
2523,20.29,19.16666667,0,460,0.002814142
2524,20.89,23.73,0,443.3333333,0.003620137
2525,21.65,26.65,0,514,0.004264003
2526,20.29,33,0,447.5,0.004861092
2527,20.29,20.7,0,439,0.003040374
2528,20.5,34.745,0,890.5,0.00518765
2529,20.34,33,0,453,0.004876252
2530,19.39,6149.2,0,423,0.003782676
2531,19.34,30.79,149,433.5,0.004271965
2532,19.65,29.34,0,433,0.004149208
2533,20.79,20.075,10.5,440,0.003040939
2534,21.34,22.395,0,654,0.003511601
2535,20.39,18.7,0,431,0.002762411
2536,20.29,26.2,79.75,426.25,0.003853207
2537,21.445,19.89,50,708,0.003137064
2538,19.66666667,19.46333333,31,455,0.002749158
2539,19.39,26.745,0,461,0.003719022
2540,22.7,26.66666667,535.6666667,1083.666667,0.00455057
2541,20.29,33,0,478,0.004861092
2542,458.1,38.27875,430.6666667,1893.833333,0.006315837
2543,19.2225,30.5,26.5,428,0.00420039
2544,20.29,18.7,0,430,0.002745321
2545,21.55,18.39,300.5,459.25,0.002918169
2546,21.39,25.7,0,485.5,0.004045656
2547,21.5,34.245,484,1259.25,0.005439327
2548,19.65,28.945,0,441,0.00409298
2549,21.245,25.245,0,456.5,0.003938177
2550,21.7675,21.8175,444,926.75,0.003511745
2551,20.445,33.045,0,559,0.004914971
2552,19.46333333,27.26,0,459,0.003808515
2553,22.34,26.39,447,1074.75,0.004404907
2554,20.5,19.745,0,437,0.002937477
2555,20.5,19.1,0,436.5,0.002841082
2556,621.39,26.79,444,1074,0.004485874
2557,20.39,18.76,0,428.6666667,0.002771313
2558,21.29,2695.245,460,821.5,0.003320063
2559,21.7,20.39,479,806.6666667,0.003267184
2560,21,20,0,626,0.003069109
2561,22.2,17.7,105,442,0.002922406
2562,21.445,25.745,0,493.5,0.004066556
2563,20.7,22.5,0,454,0.003391335
2564,498.2,24.334,429.5,913,0.004024818
2565,19.79,19.39,0,445,0.002759896
2566,21.745,27.05,0,529.5,0.004353839
2567,21.39,21.2,453,841,0.003333476
2568,19.5,27.745,0,451,0.003885603
